feature,horizon_ms,blocks,positive_blocks,positive_share,min_block,max_block,N,mean_signed_bps,avg_hit_rate,period,q
leader_gap_1000ms,2000,8,8,1.0,0.09244813506368613,0.21716971211587302,17253,0.15164682322329692,0.3566336289340984,WEEKDAY12,0.8
leader_gap_1000ms,5000,8,8,1.0,0.1408112318530238,0.27878382549911396,10086,0.20233459544523175,0.44784850287527267,WEEKDAY12,0.8
leader_gap_1000ms,10000,8,8,1.0,0.05246430191065933,0.33531426530985037,6185,0.2212187597890332,0.4939369442198868,WEEKDAY12,0.8
leader_gap_1000ms,30000,8,7,0.875,-0.17661252574855513,0.707610570742277,2505,0.29287149756316366,0.5261477045908184,WEEKDAY12,0.8
leader_gap_100ms,100,8,8,1.0,0.024944854327538256,0.07776780698703915,36831,0.0535341593098159,0.09391545165757106,WEEKDAY12,0.8
leader_gap_100ms,200,8,8,1.0,0.02726551900567445,0.09434350038264508,36831,0.06283264188884015,0.1244875240965491,WEEKDAY12,0.8
leader_gap_100ms,500,8,8,1.0,0.0231357214545501,0.11607897673381333,36829,0.07273453067525051,0.18243775285780228,WEEKDAY12,0.8
leader_gap_100ms,1000,8,8,1.0,0.027441285626424453,0.12774926188510552,36827,0.08417514394764128,0.24237651722920683,WEEKDAY12,0.8
leader_gap_100ms,2000,8,8,1.0,0.04383611140943331,0.17141792613705287,24006,0.10109715589509125,0.32071148879446804,WEEKDAY12,0.8
leader_gap_100ms,5000,8,8,1.0,0.05007061563381398,0.20626966860316645,12520,0.1290128495151559,0.4148562300319489,WEEKDAY12,0.8
